preceptorID,specialty,name,addressSubpremise,addressStreetNumber,addressStreetRoute,addressNeighborhood,addressLocality,addressDistrict,addressCounty,addressState,addressCountry,addressPostalCode,addressPostalCodeSuffix,addressFormatted,geoLatitude,geoLongitude
13996,anesthesiology,"Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
13997,anesthesiology,"Carilion New River Valley Medical Center",NULL,2900,"Lamb Circle",NULL,Christiansburg,NULL,"Montgomery County",VA,US,24073,NULL,"2900 Lamb Cir, Christiansburg, VA 24073, USA",37.0892677,-80.5056381
13998,anesthesiology,"Anesthesiology Consultants of Virgina",NULL,5115,"Bernard Dr",NULL,"Cave Spring","Cave Spring","Roanoke County",VA,US,24018,NULL,"5115 Bernard Dr, Cave Spring, VA 24018, USA",37.2222328,-79.9873352
13999,"Family Medicine","Crestwood Medical Center",NULL,1,"Hospital Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"1 Hospital Drive Southwest, Huntsville, AL 35801, USA",34.6933823,-86.5725174
14000,"Internal Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
14001,Psychiatry,"LewisGale Medical Center-Salem",NULL,NULL,NULL,NULL,Salem,NULL,NULL,VA,NULL,24153,NULL,"1914 Braburn Drive, Salem VA 24153",NULL,NULL
14002,"Internal Medicine","St. Francis Hospital",NULL,1,"St Francis Dr",Sterling,Greenville,NULL,"Greenville County",SC,US,29601,NULL,"1 St Francis Dr, Greenville, SC 29601, USA",34.8403740,-82.4214401
14003,Hospitalist,"OB Hospitalist Group",NULL,NULL,NULL,NULL,Hendersonville,NULL,NULL,NC,NULL,28792,NULL,"100 Hospital Drive, Hendersonville NC 28792",NULL,NULL
14004,Pediatrics,"La Petite Pediatrics",NULL,NULL,NULL,NULL,Lafayette,NULL,NULL,LA,NULL,70508,NULL,"200 Beaullieu, Building 7, Lafayette LA 70508",NULL,NULL
14005,"Family Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
14006,Orthopedics,"LeMak Health",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"5018 Cahaba River Road, Birmingham AL 35243",NULL,NULL
14007,Pediatrics,"Pediatric Associates Hollywood",NULL,NULL,NULL,NULL,Hollywood,NULL,NULL,FL,NULL,33021,NULL,"4500 Sheridan Street, Hollywood FL 33021",NULL,NULL
14009,hematology/oncology,"Spencer Cancer Center",NULL,2501,"Village Professional Drive",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2501 Village Professional Dr, Opelika, AL 36801, USA",32.6445961,-85.4148941
14010,OB/GYN,"Mary Washington OB/GYN",NULL,NULL,NULL,NULL,Fredericksburg,NULL,NULL,VA,NULL,22401,NULL,"1300 Hospital Drive, Suite 300, Fredericksburg VA 22401",NULL,NULL
14011,"Emergency Medicine","Carilion New River Valley Medical Center",NULL,2900,"Lamb Circle",NULL,Christiansburg,NULL,"Montgomery County",VA,US,24073,NULL,"2900 Lamb Cir, Christiansburg, VA 24073, USA",37.0892677,-80.5056381
14012,OB/GYN,"Mary Washington OB/GYN",NULL,NULL,NULL,NULL,Fredericksburg,NULL,NULL,VA,NULL,22401,NULL,"1300 Hospital Drive, Suite 300, Fredericksburg VA 22401",NULL,NULL
14013,anesthesiology,"Mid Louisiana Anesthesia Consultants",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"1444 Peterman Drive, Alexandria LA 71301",NULL,NULL
14014,Radiology,"Montgomery Radiology Associates",1,3700,"S Main St","Farmview - Ramble",Blacksburg,E-01,"Montgomery County",VA,US,24060,7017,"3700 S Main St #1, Blacksburg, VA 24060, USA",37.1874847,-80.4112854
14015,Gastroenterology,"Gastroenterology Clinic, APMC",NULL,NULL,NULL,NULL,Monroe,NULL,NULL,LA,NULL,71201,NULL,"611 Grammont Street, Monroe LA 71201",NULL,NULL
14016,"Family Medicine","Baton Rouge General",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Avenue, Baton Rouge LA 70809",NULL,NULL
14019,"Family Medicine","Piedmont Physicians at Green Island","Suite 101",6801,"River Road",NULL,Columbus,NULL,"Muscogee County",GA,US,31904,NULL,"6801 River Rd Suite 101, Columbus, GA 31904, USA",32.5445671,-84.9969559
14021,Pulmonology,"CHRISTUS Trinity Clinic",NULL,2812,"Louisiana 28",NULL,Pineville,NULL,"Rapides Parish",LA,US,71360,5715,"2812 LA-28, Pineville, LA 71360, USA",31.3323822,-92.4033279
14022,"General Surgery","The Surgery Clinic of Northeast Louisiana","Suite 303",312,"Grammont Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"312 Grammont St Suite 303, Monroe, LA 71201, USA",32.5005798,-92.1144257
14023,Pulmonology,"Self Regional Healthcare",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,29646,NULL,"1325 Spring Street, Greenwood SC 29646",NULL,NULL
14024,Surgery,"Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
14025,Psychiatry,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
14026,anesthesiology,"Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
14027,Otolaryngology,"Hampton Roads ENT and Allergy",NULL,NULL,NULL,NULL,Hampton,NULL,NULL,VA,NULL,23666,NULL,"901 Enterprise Parkway #300, Hampton VA 23666",NULL,NULL
14028,"General Surgery","North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
14029,Oncology,"W.G. Hefner VA Medical Center",NULL,1408,"N Long St",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,3740,"1408 N Long St, Salisbury, NC 28144, USA",35.6751404,-80.4516296
14030,"General Surgery","BRG Surgical Associates",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8595 Picardy Ave, Suite 235, Baton Rouge LA 70809",NULL,NULL
14031,"Rural & Community Health","Lake Martin Family Medicine",A,301,"Mariarden Road",NULL,Dadeville,NULL,"Tallapoosa County",AL,US,36853,6245,"301 Mariarden Rd A, Dadeville, AL 36853, USA",32.8176117,-85.7406693
14032,anesthesiology,"Sentara Halifax Regional Hospital",NULL,2204,"Wilborn Ave",NULL,"South Boston",8,"Halifax County",VA,US,24592,NULL,"2204 Wilborn Ave, South Boston, VA 24592, USA",36.7121124,-78.9127655
14035,Surgery,"Surgical Clinic PC",3,121,"N 20th St",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"121 N 20th St #3, Opelika, AL 36801, USA",32.6360779,-85.4025421
14036,Radiology,"Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
14037,Otolaryngology,"Crestwood Medical Center",NULL,1,"Hospital Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"1 Hospital Drive Southwest, Huntsville, AL 35801, USA",34.6933823,-86.5725174
14038,Cardiology,"Riverside Cardiology Specialists",NULL,500,"J Clyde Morris Blvd","Central Newport News","Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0634613,-76.4833374
14040,Pediatrics,"Langley Air Force Base Hospital",NULL,NULL,NULL,NULL,Hampton,NULL,NULL,VA,NULL,23665,NULL,"77 Nealy Avenue, Hampton VA 23665",NULL,NULL
14043,"Plastic Surgery","Magnolia Orthopedics & Sports Medicine Clinic",NULL,NULL,NULL,NULL,Corinth,NULL,NULL,MS,NULL,38834,NULL,"611 Alcorn Drive, Suite 100, Corinth MS 38834",NULL,NULL
14044,Psychiatry,"William J. McCord Adolescent Treatment Facility",NULL,910,"Cook Road",NULL,Orangeburg,NULL,"Orangeburg County",SC,US,29118,2124,"910 Cook Rd, Orangeburg, SC 29118, USA",33.5359230,-80.8220673
14045,Psychiatry,"Palmetto Lowcountry Behavioral Health",NULL,2777,"Speissegger Drive",NULL,"North Charleston",NULL,"Charleston County",SC,US,29405,NULL,"2777 Speissegger Dr, North Charleston, SC 29405, USA",32.8395004,-79.9746094
14046,OB/GYN,"Rapides Parish Health Unit","STE A",5604,"Coliseum Boulevard",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71303,3709,"5604 Coliseum Blvd STE A, Alexandria, LA 71303, USA",31.2966213,-92.5051117
14047,"Cardiovascular Disease / Clinical Care Electrophys","Mary Washington Medical Group",NULL,NULL,NULL,NULL,Fredricksburg,NULL,NULL,VA,NULL,22401,NULL,"1201 Sam Perry Blvd, Ste 220, Fredricksburg VA 22401",NULL,NULL
14048,Pediatrics,"Crestwood Medical Center",NULL,1,"Hospital Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"1 Hospital Drive Southwest, Huntsville, AL 35801, USA",34.6933823,-86.5725174
14049,Pediatrics,"Helen Keller Hospital",NULL,1300,"S Montgomery Ave",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,6334,"1300 S Montgomery Ave, Sheffield, AL 35660, USA",34.7464828,-87.6989136
14050,OB/GYN,"Helen Keller OBGYN",NULL,NULL,NULL,NULL,Sheffield,NULL,NULL,AL,NULL,35660,NULL,"1100 S. Jackson Hwy, Suite 259, Sheffield AL 35660",NULL,NULL
14051,"Family Medicine","Lovelace Family Medicine, P.A.",NULL,600,"C R Koon Hwy",NULL,Prosperity,NULL,"Newberry County",SC,US,29127,9332,"600 C R Koon Hwy, Prosperity, SC 29127, USA",34.2194061,-81.5402756
14052,Psychiatry,"Brentwood Hospital",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71101,NULL,"1006 Highland Ave, Shreveport LA 71101",NULL,NULL
14053,ENT,"Sumter Ear Nose & Throat",NULL,NULL,NULL,NULL,Sumter,NULL,NULL,SC,NULL,29150,NULL,"100 N. Sumter St., Suite 400, Sumter SC 29150",NULL,NULL
14054,Psychiatry,"Paul Lowe, MD",NULL,NULL,NULL,NULL,Florence,NULL,NULL,SC,NULL,29501,NULL,"656 S. Coit Street, Florence SC 29501",NULL,NULL
14055,anesthesiology,"Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
14056,"Orthopedic Surgery","NOVA Orthopedic and Spine Care-Potomac",NULL,NULL,NULL,NULL,Woodbridge,NULL,NULL,VA,NULL,22191,NULL,"14605 Potomac Branch Dr, Suite 300, Woodbridge VA 22191",NULL,NULL
14057,Cardiology,"Dorn VA Medical Center",NULL,6439,"Garners Ferry Rd",NULL,Columbia,NULL,"Richland County",SC,US,29209,NULL,"6439 Garners Ferry Rd, Columbia, SC 29209, USA",33.9768639,-80.9616699
14058,"Sports Medicine","Sports Medicine Institute",NULL,391,"Pinehurst Dr",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29306,6635,"391 Pinehurst Dr, Spartanburg, SC 29306, USA",34.8718491,-81.9146881
14059,Psychiatry,"Baton Rouge Family Medical Center","Suite 100",8595,"Picardy Avenue","South Baton Rouge","Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70809,NULL,"8595 Picardy Ave Suite 100, Baton Rouge, LA 70809, USA",30.3934994,-91.0937805
14060,Cardiology,"Salisbury Veterans Administration",NULL,1601,"Brenner Ave",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,NULL,"1601 Brenner Ave, Salisbury, NC 28144, USA",35.6837502,-80.4861984
14062,Radiology,"Upstate Carolina Radiology, PA-St. Francis",NULL,NULL,NULL,NULL,"Spartanburg Regional Medical Center",NULL,NULL,SC,NULL,29303,NULL,"101 E. Wood Street, Spartanburg Regional Medical Center SC 29303",NULL,NULL
14063,ophthalmology,"Green Clinic",NULL,604,"Bonnie Blue Lane",NULL,Ruston,NULL,"Jackson Parish",LA,US,71270,3870,"604 Bonnie Blue Ln, Ruston, LA 71270, USA",32.4475822,-92.6671524
14064,"Child & Adolescent Psychiatry","East Alabama Psychiatric Services",NULL,2740,"Village Professional Dr",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2740 Village Professional Dr, Opelika, AL 36801, USA",32.6473045,-85.4127197
14065,"Internal Medicine","Baptist Primary Care - Internal Medical Group",NULL,NULL,NULL,NULL,Jacksonville,NULL,NULL,FL,NULL,32256,NULL,"8614 Baymeadows Way, Suite 100, Jacksonville FL 32256",NULL,NULL
14066,"hospice and palliative medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
14068,Psychiatry,"East Alabama Psychiatric Services",NULL,2740,"Village Professional Dr",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2740 Village Professional Dr, Opelika, AL 36801, USA",32.6473045,-85.4127197
14069,"Internal Medicine","Charles George VA",NULL,NULL,NULL,NULL,Asheville,NULL,NULL,NC,NULL,28805,NULL,"1100 Tunnel Road, Asheville NC 28805",NULL,NULL
14070,Pediatrics,"SOUTHSIDE PEDIATRICS",NULL,206,"Centre South Boulevard",NULL,Aiken,NULL,"Aiken County",SC,US,29803,NULL,"206 Centre S Blvd, Aiken, SC 29803, USA",33.5130081,-81.7382736
14071,"Internal Medicine","Claude Luvis, MD, PA",b,2682,"Court Dr",NULL,Gastonia,Gastonia,"Gaston County",NC,US,28054,1442,"2682 Court Dr b, Gastonia, NC 28054, USA",35.2736168,-81.1327515
14072,"Sports Medicine","The Orthopaedic Clinic","Suite 200",7925,"Youree Drive","Springlake, University Terrace",Shreveport,NULL,"Caddo Parish",LA,US,71105,NULL,"7925 Youree Dr Suite 200, Shreveport, LA 71105, USA",32.4334221,-93.7107849
14073,Pediatrics,"Pediatric Associates of Valley",NULL,NULL,NULL,NULL,Valley,NULL,NULL,AL,NULL,36854,NULL,"4900 20th Avenue, Valley AL 36854",NULL,NULL
14074,Psychiatry,"Grand Strand Medical Center",NULL,809,"82nd Parkway",NULL,"Myrtle Beach",NULL,"Horry County",SC,US,29572,NULL,"809 82nd Pkwy, Myrtle Beach, SC 29572, USA",33.7583427,-78.8200989
14075,"General Surgery","Naval Medical Center Portsmouth",NULL,620,"John Paul Jones Circle",NULL,Portsmouth,NULL,NULL,VA,US,23708,NULL,"620 John Paul Jones Cir, Portsmouth, VA 23708, USA",36.8452797,-76.3064423
14076,"Family Medicine","McLeod Regional Medical Center",NULL,555,"East Cheves Street",NULL,Florence,NULL,"Florence County",SC,US,29506,NULL,"555 E Cheves St, Florence, SC 29506, USA",34.1971817,-79.7591705
14077,anesthesiology,"Roper St. Francis",NULL,NULL,NULL,NULL,Charleston,NULL,NULL,SC,NULL,29414,NULL,"2095 Henry Tecklenburg Dr., Charleston SC 29414",NULL,NULL
14078,"Orthopedic Surgery","Jack Hughston Memorial Hospital",NULL,4401,"Riverchase Drive",NULL,"Phenix City",NULL,"Russell County",AL,US,36867,7483,"4401 Riverchase Dr, Phenix City, AL 36867, USA",32.5080719,-85.0088806
14080,"Family Medicine","Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
14081,"Internal Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
14082,Gastroenterology,"MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
14083,Pediatrics,"MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
14084,Nephrology,"Edwards Lake Medical Center",NULL,NULL,NULL,NULL,Trussville,NULL,"Jefferson County",AL,US,35173,NULL,"Trussville, AL 35173, USA",33.6198235,-86.6088791
14086,"infectious diseases","Asheville VA Medical Center",NULL,1100,"Tunnel Rd",NULL,Asheville,NULL,"Buncombe County",NC,US,28805,NULL,"1100 Tunnel Rd, Asheville, NC 28805, USA",35.5885468,-82.4848785
14087,"Internal Medicine","Aiken Regional Medical Center",NULL,302,"University Pkwy",NULL,Aiken,NULL,"Aiken County",SC,US,29801,NULL,"302 University Pkwy, Aiken, SC 29801, USA",33.5712395,-81.7618408
14088,"Orthopedic Surgery","Carilion New River Valley Medical Center",NULL,2900,"Lamb Circle",NULL,Christiansburg,NULL,"Montgomery County",VA,US,24073,NULL,"2900 Lamb Cir, Christiansburg, VA 24073, USA",37.0892677,-80.5056381
14089,"Transplant Surgery","MUSC Health Transplant",NULL,NULL,NULL,NULL,"MUSC Lancaster",NULL,NULL,SC,NULL,29720,NULL,"820 W Meeting Street, MUSC Lancaster SC 29720",NULL,NULL
14090,"Internal Medicine","Sentara Northern Virginia Medical Center",NULL,2300,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",38.6367111,-77.2856064
14091,"Sports Medicine","Ortho Virginia",NULL,NULL,NULL,NULL,Blacksburg,NULL,NULL,VA,NULL,24060,NULL,"250 S Main Street, Suite 224A, Blacksburg VA 24060",NULL,NULL
14092,OB/GYN,"Lee Obstetrics & Gynecology",2,121,"N 20th St",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"121 N 20th St #2, Opelika, AL 36801, USA",32.6360779,-85.4025421
14093,"General Surgery","WK Pierremont Health Center",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71115,NULL,"8001 Youree Drive, Suite 970, Shreveport LA 71115",NULL,NULL
14095,Endocrinology,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
14096,Pediatrics,"Bristol Pediatric Associates",NULL,320,"Steeles Rd",NULL,Bristol,NULL,"Sullivan County",TN,US,37620,9532,"320 Steeles Rd, Bristol, TN 37620, USA",36.5820389,-82.2568893
14098,OB/GYN,"Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
14099,Pulmonology,"Cleveland Clinic Indian River Hospital",NULL,1000,"36th Street",NULL,"Vero Beach",NULL,"Indian River County",FL,US,32960,4862,"1000 36th St, Vero Beach, FL 32960, USA",27.6590061,-80.3930283
14100,"Infectious Disease and Hematology","East Alabama Infectious Disease",NULL,2000,"Pepperell Pkwy",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2000 Pepperell Pkwy, Opelika, AL 36801, USA",32.6401634,-85.4037476
14101,"Family Medicine","Dorn VA Medical Center",NULL,6439,"Garners Ferry Rd",NULL,Columbia,NULL,"Richland County",SC,US,29209,NULL,"6439 Garners Ferry Rd, Columbia, SC 29209, USA",33.9768639,-80.9616699
14102,"infectious diseases","Morehouse General Hospital",NULL,323,"West Walnut Avenue",NULL,Bastrop,NULL,"Morehouse Parish",LA,US,71220,4521,"323 W Walnut Ave, Bastrop, LA 71220, USA",32.7749786,-91.9173813
14103,Rheumatology,"Arthritis and Diabetes Clinic",NULL,3402,"Magnolia Cove",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71203,2374,"3402 Magnolia Cove, Monroe, LA 71203, USA",32.5760498,-92.0720596
14104,Gynecology,"W.G. Hefner VA Medical Center",NULL,1408,"N Long St",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,3740,"1408 N Long St, Salisbury, NC 28144, USA",35.6751404,-80.4516296
14105,"Physical Medicine/Rehabilitation","Pro Sports and Elite Rehab",NULL,NULL,NULL,NULL,"Vero Beach",NULL,NULL,FL,NULL,32960,NULL,"787 37th Street, Suite 200, Vero Beach FL 32960",NULL,NULL
14106,"Family Medicine","Central Virginia Health Services",NULL,NULL,NULL,NULL,Fredericksburg,NULL,NULL,VA,NULL,22401,NULL,"1965 Jefferson Davis Highway, Suite 100, Fredericksburg VA 22401",NULL,NULL
14107,Dermatology,"Green Clinic",NULL,604,"Bonnie Blue Lane",NULL,Ruston,NULL,"Jackson Parish",LA,US,71270,3870,"604 Bonnie Blue Ln, Ruston, LA 71270, USA",32.4475822,-92.6671524
14108,"Internal Medicine","Mary Washington Hospital",NULL,1001,"Sam Perry Boulevard",NULL,Fredericksburg,NULL,NULL,VA,US,22401,NULL,"1001 Sam Perry Blvd, Fredericksburg, VA 22401, USA",38.3109779,-77.4830933
14109,"Cardiovascular Disease","Alexandria Cardiology Clinic",NULL,NULL,NULL,NULL,Alexandria,NULL,NULL,LA,NULL,71301,NULL,"Cambridge Medical Trials, 501 Medical Center Drive, Suite 250, Alexandria LA 71301",NULL,NULL
14110,anesthesiology,"Anesthesia Associates of East Alabama",NULL,NULL,NULL,NULL,Auburn,NULL,"Lee County",AL,US,NULL,NULL,"Auburn, AL, USA",32.6098557,-85.4807816
14111,Hospitalist,"Johnston Memorial Hospital",NULL,16000,"Johnston Memorial Drive",NULL,Abingdon,NULL,"Washington County",VA,US,24211,NULL,"16000 Johnston Mem Dr, Abingdon, VA 24211, USA",36.7228470,-81.9118729
14112,OB/GYN,"Women's Health Partners, LLC",200,1026,"Goodyear Ave",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1026 Goodyear Ave #200, Gadsden, AL 35903, USA",34.0094185,-85.9652557
14113,Surgery,"Surgical Associates of the Shoals, PC","SUITE 105",1120,"South Jackson Highway",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,NULL,"1120 S Jackson Hwy SUITE 105, Sheffield, AL 35660, USA",34.7465553,-87.7004471
14114,"Sports Medicine","Dermatology Southeast- Southside","Suite 103",14810,"Old Saint Augustine Road",Southside,Jacksonville,NULL,"Duval County",FL,US,32258,2558,"14810 Old St Augustine Rd Suite 103, Jacksonville, FL 32258, USA",30.1400223,-81.5246048
14115,Gynecology,"Embrace Advanced Gynecology and Wellness",305e,1,"Medical Park Blvd",NULL,Bristol,NULL,"Sullivan County",TN,US,37620,NULL,"1 Medical Park Blvd #305e, Bristol, TN 37620, USA",36.5857162,-82.2567368
14116,Psychiatry,"SMC - Mary Black Campus",NULL,1700,"Skylyn Drive",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29307,NULL,"1700 Skylyn Dr, Spartanburg, SC 29307, USA",34.9783020,-81.8951797
